771;Anchors Aweigh;0:2:33;\N
772;Brave New World;0:4:32;\N
773;Good Girl Down;0:3:53;\N
774;No Myth;0:4:9;\N
775;Try;0:3:11;\N
776;Walter Reed;0:3:39;\N
777;All She Wants;0:3:40;\N
778;Popular Song;0:4:6;\N
779;Big Girl;0:4:8;\N
780;Blame It On The Girls;0:3:34;\N
781;Blue;0:3:10;\N
782;Boum Boum Boum;0:3:25;\N
783;Cry;0:3:18;\N
784;Dear Jealousy;0:3:47;\N
785;Elle me dit;0:3:39;\N
786;Erase;0:3:39;\N
787;Feels Like Love;0:3:8;\N
788;Good Guys;0:3:24;\N
789;Grace Kelly;0:3:8;\N
790;Happy Ending;0:4:34;\N
791;Heroes;0:3:16;\N
792;Ice Cream;0:2:46;\N
793;Instant Martyr;0:2:20;\N
794;I See You;0:4:17;\N
795;It's My House;0:3:22;\N
796;I Went to Hell Last Night;0:3:49;\N
797;Kick Ass;0:3:11;\N
798;Kids;0:3:27;\N
799;Live Your Life;0:3:1;\N
800;Lollipop;0:3:4;\N
801;Lonely Alcoholic;0:3:5;\N
802;Lover Boy;0:3:14;\N
803;Love Today;0:3:55;\N
804;Love You When I'm Drunk;0:2:52;\N
805;Make You Happy;0:3:34;\N
806;My Interpretation;0:3:35;\N
807;No Place In Heaven;0:3:20;\N
808;Oh Girl, You're The Devil;0:2:52;\N
809;Ordinary Man;0:3:46;\N
810;Origin Of Love;0:4:36;\N
811;Over My Shoulder;0:4:45;\N
812;Overrated;0:3:37;\N
813;Celebrate;0:3:6;\N
814;Platform Ballerinas;0:2:47;\N
815;Porcelain;0:3:20;\N
816;Promiseland;0:2:59;\N
817;Rain;0:3:44;\N
818;Relax, Take It Easy;0:3:43;\N
819;Ring Ring;0:2:50;\N
820;Rio;0:4:8;\N
821;Sanremo;0:3:21;\N
822;Sound Of An Orchestra;0:2:59;\N
823;Stardust;0:3:18;\N
824;Stay High;0:3:30;\N
825;Tah Dah;0:2:50;\N
826;The Only Lonely One;0:2:57;\N
827;Tiny Love;0:4:5;\N
828;Tomorrow;0:3:50;\N
829;Underwater;0:3:12;\N
830;We Are Golden;0:3:57;\N
831;Your Sympathy;0:3:9;\N
832;Cooler Than Me;0:3:48;\N
833;Buried In Detroit;0:4:6;\N
834;I Took A Pill In Ibiza;0:4:41;\N
835;Looks Like Sex;0:3:25;\N
836;Please Don't Go;0:3:17;\N
837;I Took A Pill In Ibiza;0:3:19;\N
838;Abu Dhabi;0:2:40;\N
839;Colorado;0:2:32;\N
840;Acapella;0:3:19;\N
841;Lalalalalalalalalala;0:2:41;\N
842;Lie to Me;0:2:50;\N
843;Me Gusta;0:2:52;\N
844;Final Song;0:3:56;\N
845;Kamikaze;0:3:27;\N
846;Nights With You;0:3:18;\N
847;On & On;0:3:26;\N
848;Alive;0:3:53;\N
849;Diddy Dum;0:2:37;\N
850;It's Over;0:4:11;\N
851;My Name Is Kay;0:2:50;\N
852;Next To You;0:3:54;\N
853;Stranger;0:3:10;\N
854;This Is The Life;0:3:49;\N
855;Whatever;0:3:24;\N
856;Can You Dig It;0:1:49;\N
857;Doin' the Napoleon;0:2:47;\N
858;I Live in a Split Level Head;0:2:8;\N
859;Marching Off to Bedlam;0:2:12;\N
860;Photogenic, Schizophrenic You;0:2:12;\N
861;The Nuts on My Family Tree;0:2:30;\N
862;They're Coming To Take Me Away, Ha-Haaa!;0:2:11;\N
863;Break You Hard;0:4:22;\N
864;Devils Don't Fly;0:4:38;\N
865;Free;0:3:58;\N
866;Kill My Boyfriend;0:3:32;\N
867;Love Is A Suicide;0:3:57;\N
868;Mirrors;0:3:17;\N
869;Problem;0:3:43;\N
870;Wonderland;0:3:32;\N
871;Build It Better;0:3:24;\N
872;Nothing Missing;0:3:15;\N
873;Perfectly;0:3:24;\N
874;Scars;0:3:27;\N
875;Shiver;0:3:43;\N
876;Wrong Impression;0:4:16;\N
877;America;0:4:17;\N
878;Brother Love's Traveling Salvation Show;0:3:29;\N
879;Cracklin' Rosie;0:2:59;\N
880;Forever In Blue Jeans;0:3:35;\N
881;Girl, You'll Be A Woman Soon;0:3:21;\N
882;I Am... I Said;0:3:34;\N
883;I'm A Believer;0:2:43;\N
884;Red Red Wine;0:2:41;\N
885;Sweet Caroline;0:3:21;\N
886;Break up Is Hard to Do;0:2:21;\N
887;Calendar Girl;0:2:37;\N
888;Happy Birthday, Sweet Sixteen;0:2:38;\N
889;I Go Ape;0:2:31;\N
890;King of Clowns;0:2:41;\N
891;Laughter In The Rain;0:2:55;\N
892;Oh Carol;0:2:16;\N
893;One Way Ticket;0:2:26;\N
894;Ring a Rock;0:2:21;\N
895;Anarchy;0:3:18;\N
896;Bad Dog;0:3:13;\N
897;Fuck U Betta;0:3:23;\N
898;I Know You Wannit;0:2:53;\N
899;Poisoned With Love;0:3:44;\N
900;Sparks;0:4:0;\N
901;Gold;0:3:53;\N
902;Day Is Done;0:2:29;\N
903;Northern Sky;0:3:44;\N
904;Pink Moon;0:2:4;\N
905;Place To Be;0:2:41;\N
906;River Man;0:4:19;\N
907;Saturday Sun;0:4:3;\N
908;I Feel an Urge Coming On;0:3:21;\N
909;Katchi;0:3:40;\N
910;Song for Winners;0:3:1;\N
911;This Is a Game;0:2:53;\N
912;Chelsea Girls;0:7:27;\N
913;It Was A Pleasure Then;0:8:3;\N
914;Janitor Of Lunacy;0:4:4;\N
915;My Heart Is Empty;0:4:44;\N
916;The Fairest Of The Seasons;0:4:9;\N
917;Accidental Love;0:2:45;\N
918;Beautiful But Boring;0:2:41;\N
919;Daddy's Money;0:3:15;\N
920;Dead Puppies;0:2:12;\N
921;Kinko's Party;0:2:6;\N
922;Kinko the Clown;0:2:39;\N
923;Only White People Dance Like That;0:3:35;\N
924;You're Looking More Like Edith Piaf Every Day;0:1:48;\N
925;All-American Bitch;0:2:46;\N
926;All I Want;0:2:57;\N
927;Bad Idea Right;0:3:5;\N
928;brutal;0:2:24;\N
929;Can't Catch Me Now;0:3:26;\N
930;deja vu;0:3:36;\N
931;drivers license;0:4:2;\N
932;favorite crime;0:2:33;\N
933;Get Him Back!;0:3:31;\N
934;good 4 u;0:2:58;\N
935;happier;0:2:56;\N
936;hope ur ok;0:3:30;\N
937;jealousy, jealousy;0:2:53;\N
938;traitor;0:3:49;\N
939;Vampire;0:3:40;\N
940;Army of Two;0:4:47;\N
941;Dance with Me Tonight;0:3:22;\N
942;Up;0:3:44;\N
943;Troublemaker;0:3:6;\N
944;Kiss Me;0:3:20;\N
945;Please Don't Let Me Go;0:3:24;\N
946;That Girl;0:2:57;\N
947;You Don't Know Love;0:3:19;\N
948;Anywhere;0:3:36;\N
949;Helplessly Lost;0:2:25;\N
950;Holes;0:3:32;\N
951;Home;0:5:49;\N
952;Let Her Go;0:4:13;\N
953;Simple Song;0:3:49;\N
954;Survivors;0:4:57;\N
955;When We Were Young;0:4:40;\N
956;Diana;0:2:28;\N
957;I Love You, Baby;0:2:21;\N
958;Lonely Boy;0:2:32;\N
959;My Way;0:4:35;\N
960;Put Your Head on My Shoulder;0:2:35;\N
961;Think I'm in Love Again;0:3:53;\N
962;Times Of Your Life;0:3:16;\N
963;Last Train to Nuremberg;0:2:42;\N
964;My Rainbow Race;0:2:56;\N
965;Snow Snow;0:2:53;\N
966;Turn! Turn! Turn!;0:2:38;\N
967;We Shall Overcome;0:4:42;\N
968;What Did You Learn In School Today;0:1:36;\N
969;Where Have All the Flowers Gone;0:3:57;\N
970;Get Up Get Down;0:3:17;\N
971;Gone, Gone, Gone;0:3:30;\N
972;Home;0:3:29;\N
973;Lead On;0:3:15;\N
974;Raging Fire;0:3:55;\N
975;Searchlight;0:4:13;\N
976;So Easy;0:3:41;\N
977;Unpack Your Heart;0:3:17;\N
978;Amor E Distancia;0:2:56;\N
979;Flor Pálida;0:2:46;\N
980;Gente Loca;0:3:32;\N
981;Guitarra Mía;0:2:45;\N
982;Si Se Enamora De Mí;0:4:7;\N
983;Un Montón De Estrellas;0:6:5;\N
984;Burratino Telecomandato;0:3:2;\N
985;Ciao;0:3:36;\N
986;Firenze Santa Maria Novella;0:3:19;\N
987;Forse;0:3:13;\N
988;Gelato Al Cioccolato;0:3:17;\N
989;La notte;0:3:51;\N
990;Su Di Noi;0:3:47;\N
991;Arrow;0:3:21;\N
992;Be the Man;0:3:15;\N
993;Ego;0:3:18;\N
994;Hard Came the Rain;0:3:46;\N
995;Human;0:3:20;\N
996;Innocent Man;0:3:7;\N
997;Anywhere Away from Here;0:3:59;\N
998;Skin;0:4:0;\N
999;God's Song;0:3:38;\N
1000;I Love L.A;0:3:29;\N
1001;Lonely At The Top;0:2:27;\N
1002;Putin;0:3:44;\N
1003;Short People;0:2:57;\N
1004;Something Special;0:3:7;\N
1005;You Can Leave Your Hat On;0:3:18;\N
1006;You've Got A Friend In Me;0:2:5;\N
1007;Manila;0:2:25;\N
1008;Don't Make Me Miss You;0:3:42;\N
1009;Good Times Hard Times;0:2:58;\N
1010;If You Fall;0:3:7;\N
1011;In My Bones;0:3:11;\N
1012;So Emotional;0:4:4;\N
1013;The Best Is Yet To Come;0:3:3;\N
1014;Bet U Wish;0:3:22;\N
1015;Call On Me;0:3:15;\N
1016;Love Me Again;0:3:18;\N
1017;Natalie Don't;0:3:14;\N
1018;Regardless;0:3:18;\N
1019;Après Moi;0:5:8;\N
1020;Don't Leave Me;0:3:40;\N
1021;Fidelity;0:3:48;\N
1022;Samson;0:3:10;\N
1023;Two Birds;0:3:16;\N
1024;Us;0:4:50;\N
1025;You've Got Time;0:3:10;\N
1026;Call Your Girlfriend;0:3:46;\N
1027;Cobrastyle;0:4:12;\N
1028;Dancing On My Own;0:4:49;\N
1029;Indestructible;0:3:40;\N
1030;Missing U;0:4:51;\N
1031;Show Me Love;0:3:49;\N
1032;Cigarettes And Chocolate Milk;0:4:42;\N
1033;Going To A Town;0:4:5;\N
1034;Me And Liza;0:3:20;\N
1035;Oh What A World;0:4:23;\N
1036;The Art Teacher;0:3:45;\N
1037;The Consort;0:4:28;\N
1038;Aye;0:3:7;\N
1039;Dead Boys;0:3:22;\N
1040;Hypersonic Missiles;0:3:58;\N
1041;Millennial;0:1:46;\N
1042;Play God;0:3:47;\N
1043;Seventeen Going Under;0:5:2;\N
1044;Spit Of You;0:4:33;\N
1045;Will We Talk;0:2:43;\N
1046;Amiga Da Minha Mulher;0:4:8;\N
1047;Babydoll;0:4:50;\N
1048;Carolina;0:5:54;\N
1049;Mina Do Condomínio;0:6:41;\N
1050;Na Verdade Não Tá;0:2:56;\N
1051;Seu Olhar;0:6:27;\N
1052;ВСТАНЕМ;0:4:4;\N
1053;ДО САМОГО НЕБА;0:3:0;\N
1054;ЛЁД;0:2:50;\N
1055;ТАЯЛИ;0:2:28;\N
1056;ТЕРЯЕМ МЫ ЛЮБОВЬ;0:3:5;\N
1057;ТЫ МОЯ;0:3:24;\N
1058;УЛЕТАЙ;0:2:11;\N
1059;Я РУССКИЙ;0:3:30;\N
1060;I Know What You Did Last Summer;0:3:44;\N
1061;Señorita;0:3:11;\N
1062;If I Can't Have You;0:3:11;\N
1063;In My Blood;0:3:32;\N
1064;Stitches;0:3:27;\N
1065;There's Nothing Holdin' Me Back;0:3:19;\N
1066;Treat You Better;0:3:8;\N
1067;Wonder;0:2:53;\N
1068;Alive;0:4:24;\N
1069;Angel By The Wings;0:5:19;\N
1070;Big Girls Cry;0:3:31;\N
1071;Bird Set Free;0:4:12;\N
1072;Breathe Me;0:4:31;\N
1073;Chandelier;0:3:36;\N
1074;Cheap Thrills;0:3:31;\N
1075;Courage to Change;0:4:53;\N
1076;Elastic Heart;0:4:17;\N
1077;Everyday Is Christmas;0:3:24;\N
1078;Fire Meet Gasoline;0:4:2;\N
1079;Helium;0:4:12;\N
1080;House On Fire;0:4:1;\N
1081;I Go To Sleep;0:3:46;\N
1082;I'm Still Here;0:4:2;\N
1083;The Greatest;0:3:31;\N
1084;Magic;0:3:30;\N
1085;Move Your Body;0:4:7;\N
1086;Never Give Up;0:3:44;\N
1087;Original;0:3:34;\N
1088;Salted Wound;0:4:31;\N
1089;Saved My Life;0:3:56;\N
1090;Snowman;0:2:46;\N
1091;Together;0:3:25;\N
1092;Unstoppable;0:3:38;\N
1093;ДИКПИК;0:3:27;\N
1094;Простите;0:3:21;\N
1095;Save me;0:3:0;\N
1096;Way Down;0:1:27;\N
1097;Без исключений;0:2:25;\N
1098;Без тебя;0:3:17;\N
1099;Райдер;0:4:21;\N
1100;Темно;0:2:48;\N
1101;Bittersweet;0:3:27;\N
1102;Catch You;0:3:18;\N
1103;Get Over You;0:3:16;\N
1104;If I Can't Dance;0:3:24;\N
1105;I Won't Change You;0:3:39;\N
1106;Love Is a Camera;0:4:13;\N
1107;Me And My Imagination;0:3:26;\N
1108;Murder On The Dancefloor;0:3:50;\N
1109;Music Gets The Best Of Me;0:3:45;\N
1110;Back In The High Life Again;0:5:36;\N
1111;Freedom Overspill;0:5:37;\N
1112;Higher Love;0:5:49;\N
1113;Reach For The Light;0:5:27;\N
1114;The Finer Things;0:5:50;\N
1115;Valerie;0:4:7;\N
1116;While You See A Chance;0:5:15;\N
1117;Alors On Danse;0:3:26;\N
1118;Bienvenue Chez Moi;0:2:56;\N
1119;Carmen;0:3:9;\N
1120;Défiler;0:8:51;\N
1121;Dodo;0:3:58;\N
1122;Formidable;0:3:35;\N
1123;House'llelujah;0:3:59;\N
1124;L'enfer;0:3:10;\N
1125;Papaoutai;0:3:52;\N
1126;Peace Or Violence;0:3:8;\N
1127;Riez;0:3:21;\N
1128;Santé;0:3:10;\N
1129;Sommeil;0:3:39;\N
1130;Te Quiero;0:3:24;\N
1131;Tous Les Mêmes;0:3:31;\N
1132;PARAMOUR;0:2:49;\N
1133;INFERNO;0:2:13;\N
1134;Cirque;0:3:4;\N
1135;Cradles;0:3:30;\N
1136;KMS;0:2:41;\N
1137;Freak;0:3:14;\N
1138;In Liverpool;0:4:41;\N
1139;Left Of Center;0:3:32;\N
1140;Luka;0:3:53;\N
1141;Pornographer's Dream;0:3:23;\N
1142;Tom's Diner;0:2:9;\N
1143;World Before Columbus;0:3:27;\N
1144;Aeroplane;0:4:6;\N
1145;Darker Side of Blue;0:3:24;\N
1146;If You Sleep;0:4:42;\N
1147;I Wonder;0:4:40;\N
1148;Masquerade;0:3:54;\N
1149;She's so High;0:3:43;\N
1150;Staring Down The Sun;0:3:39;\N
1151;22;0:3:52;\N
1152;Blank Space;0:3:52;\N
1153;ME!;0:3:13;\N
1154;cardigan;0:4:0;\N
1155;Cruel Summer;0:2:58;\N
1156;Delicate;0:3:52;\N
1157;Don’t Blame Me;0:3:56;\N
1158;End Game;0:4:5;\N
1159;I Knew You Were Trouble;0:3:40;\N
1160;Bad Blood;0:3:20;\N
1161;Look What You Made Me Do;0:3:32;\N
1162;Lover;0:3:41;\N
1163;Love Story;0:3:55;\N
1164;Only The Young;0:2:38;\N
1165;...Ready For It;0:3:28;\N
1166;Shake It Off;0:3:39;\N
1167;Style;0:3:51;\N
1168;The Man;0:3:10;\N
1169;Tim McGraw;0:3:54;\N
1170;We Are Never Ever Getting Back Together;0:3:13;\N
1171;Welcome To New York;0:3:33;\N
1172;Wildest Dreams;0:3:40;\N
1173;willow;0:3:35;\N
1174;You Belong With Me;0:3:51;\N
1175;You Need To Calm Down;0:2:51;\N
1176;Baby I'm Not;0:2:42;\N
1177;Chocolate Rain;0:4:52;\N
1178;Explode;0:3:3;\N
1179;Fiat Fire;0:3:0;\N
1180;Internet Dream;0:3:6;\N
1181;Mama Economy;0:4:10;\N
1182;Cherry Chocolate Rain;0:2:53;\N
1183;Someday;0:1:34;\N
1184;YOLO;0:3:5;\N
1185;I Just Had Sex;0:2:47;\N
1186;I Run NY;0:3:5;\N
1187;Finest Girl;0:2:31;\N
1188;Jizz In My Pants;0:2:31;\N
1189;Boombox;0:3:13;\N
1190;Dick In A Box;0:2:41;\N
1191;3-Way;0:2:51;\N
1192;Motherlover;0:2:50;\N
1193;Like A Boss;0:1:47;\N
1194;Jack Sparrow;0:3:8;\N
1195;The Creep;0:2:39;\N
1196;Threw It On The Ground;0:2:39;\N
1197;I'm On A Boat;0:2:36;\N
1198;We Like Sportz;0:2:4;\N
1199;Devil Eyes;0:6:51;\N
1200;Morning Glory;0:2:52;\N
1201;No Man Can Find the War;0:3:0;\N
1202;Once I Was;0:3:23;\N
1203;Phantasmagoria in Two;0:3:29;\N
1204;Song To The Siren;0:3:28;\N
1205;A Beautiful Life;0:2:49;\N
1206;Forever in Time;0:3:34;\N
1207;It's a Beautiful Day;0:2:15;\N
1208;Just Feel the Beat;0:2:29;\N
1209;Life Is Beautiful;0:2:18;\N
1210;Live and Be Free;0:3:47;\N
1211;Make It Last;0:3:5;\N
1212;On Top of the World;0:3:37;\N
1213;Overwhelmed;0:3:57;\N
1214;Don't Break the Heart;0:3:49;\N
1215;Found What I've Been Looking For;0:3:14;\N
1216;If Only;0:3:31;\N
1217;Little Bit of Love;0:3:46;\N
1218;Praying;0:3:6;\N
1219;Remind Me;0:3:32;\N
1220;Run in the Rain;0:3:58;\N
1221;Something Better;0:3:4;\N
1222;Sweet Hallelujah;0:3:45;\N
1223;Half As Good As You;0:3:31;\N
1224;Another Love;0:4:4;\N
1225;Can't Pretend;0:3:42;\N
1226;Grow Old With Me;0:3:4;\N
1227;I Know;0:3:53;\N
1228;Long Way Down;0:2:30;\N
1229;numb;0:2:35;\N
1230;Sparrow;0:4:55;\N
1231;Wrong Crowd;0:4:27;\N
1232;Blue Valentines;0:5:50;\N
1233;Cemetery Polka;0:1:47;\N
1234;Chocolate Jesus;0:3:55;\N
1235;Dead and Lovely;0:5:41;\N
1236;God's Away On Business;0:3:0;\N
1237;Hell Broke Luce;0:3:56;\N
1238;Hold On;0:5:34;\N
1239;Ice Cream Man;0:3:12;\N
1240;I Don't Wanna Grow Up;0:2:32;\N
1241;I Hope That I Don't Fall In Love With You;0:3:54;\N
1242;Jersey Girl;0:5:11;\N
1243;Russian Dance;0:3:11;\N
1244;Soldier's Things;0:3:19;\N
1245;Time;0:3:55;\N
1246;Underground;0:2:0;\N
1247;All That Matters;0:3:15;\N
1248;Angels;0:3:29;\N
1249;Be Myself;0:4:2;\N
1250;Better Half of Me;0:3:16;\N
1251;Blessings;0:3:20;\N
1252;Cry Out;0:3:26;\N
1253;Dominoes;0:4:4;\N
1254;Fade Away;0:4:44;\N
1255;Fly Away With Me;0:3:32;\N
1256;For Those Who Can't Be Here;0:3:3;\N
1257;Heartbeats;0:3:12;\N
1258;Heartland;0:2:50;\N
1259;How Can You Sleep at Night;0:3:36;\N
1260;Just You and I;0:3:17;\N
1261;Karma;0:3:4;\N
1262;Leave a Light On;0:3:6;\N
1263;Something Beautiful;0:3:7;\N
1264;My Way;0:3:56;\N
1265;Not Giving In;0:3:49;\N
1266;Play Dead;0:3:22;\N
1267;Rapture;0:3:6;\N
1268;Serotonin;0:2:58;\N
1269;Something to Believe In;0:3:41;\N
1270;The Show;0:4:50;\N
1271;Wait for You;0:2:53;\N
1272;Bad Child;0:3:42;\N
1273;Dance Monkey;0:3:29;\N
1274;Fly Away;0:2:58;\N
1275;Never Seen The Rain;0:3:21;\N
1276;Ur So FuckInG cOoL;0:2:53;\N
1277;Won't Sleep;0:3:17;\N
1278;Amore no;0:5:1;\N
1279;Buonanotte;0:4:39;\N
1280;C'est venise;0:4:17;\N
1281;Davvero;0:4:14;\N
1282;Donna Donna Mia;0:3:2;\N
1283;Il Treno Va;0:4:11;\N
1284;Innamorati;0:3:56;\N
1285;Insieme 1992;0:4:24;\N
1286;La Mia Musica;0:4:19;\N
1287;L’estate Vola Via;0:3:52;\N
1288;L'italiano;0:3:59;\N
1289;Serenata;0:3:46;\N
1290;Soli;0:4:6;\N
1291;Solo Noi;0:4:6;\N
1292;Un’Estate Con Te;0:3:54;\N
1293;Bikini Porn;0:2:43;\N
1294;Cool Girl;0:3:18;\N
1295;Disco Tits;0:3:43;\N
1296;Habits;0:3:29;\N
1297;Talking Body;0:3:58;\N
1298;Baby Can I Hold You;0:3:13;\N
1299;Bang Bang Bang;0:4:22;\N
1300;Crossroads;0:4:12;\N
1301;Fast Car;0:4:57;\N
1302;For My Lover;0:3:12;\N
1303;Give Me One Reason;0:4:28;\N
1304;Say Hallelujah;0:2:11;\N
1305;Talkin' Bout A Revolution;0:2:42;\N
1306;Dance To This;0:3:52;\N
1307;FOOLS;0:3:40;\N
1308;Happy Little Pill;0:3:45;\N
1309;Lucky Strike;0:3:29;\N
1310;Strawberries & Cigarettes;0:3:22;\N
1311;Take Yourself Home;0:4:9;\N
1312;TALK ME DOWN;0:3:58;\N
1313;WILD;0:3:48;\N
1314;Youth;0:3:5;\N
1315;Devil;0:2:41;\N
1316;Go Fuck Yourself;0:2:10;\N
1317;I Feel Like I'm Drowning;0:3:6;\N
1318;Lost The Game;0:2:52;\N
1319;Love Is a Bitch;0:3:2;\N
1320;You;0:2:49;\N
1321;Fire and the Flood;0:4:9;\N
1322;First Time;0:3:45;\N
1323;Mess Is Mine;0:3:44;\N
1324;Missing Piece;0:3:37;\N
1325;Riptide;0:3:24;\N
1326;We're Going Home;0:3:26;\N
1327;A Thousand Miles;0:3:57;\N
1328;House Of Seven Swords;0:3:44;\N
1329;Ordinary Day;0:3:59;\N
1330;Sway;0:3:58;\N
1331;Unsung;0:4:21;\N
1332;White Houses;0:3:45;\N
1333;Älä droppaa mun tunnelmaa;0:3:23;\N
1334;Ei pystyny hengittää;0:3:44;\N
1335;Nyt on lähtö;0:3:38;\N
1336;Tequila;0:3:57;\N
1337;Beau-papa;0:3:18;\N
1338;Dumbo;0:3:32;\N
1339;Je m'en vais;0:3:19;\N
1340;Merci pour ça;0:3:24;\N
1341;Keep it Simple;0:2:56;\N
1342;Moi aimer toi;0:3:18;\N
1343;N'attendons pas;0:3:13;\N
1344;Pas là;0:3:51;\N
1345;7 Элемент;0:4:10;\N
1346;Даже звёзды покажутся письмами;0:4:15;\N
1347;Звезда;0:3:33;\N
1348;Криком журавлиным;0:3:54;\N
1349;Лист осенний;0:3:29;\N
1350;Опера #2;0:3:15;\N
1351;Танцы под луной;0:4:2;\N
1352;A Long Way;0:3:46;\N
1353;Fly Away;0:4:33;\N
1354;I Found Myself;0:6:6;\N
1355;I'm Afraid;0:4:7;\N
1356;I'm Alive;0:3:34;\N
1357;Paradise;0:3:51;\N
1358;Walking on the Line;0:3:48;\N
1359;Ain't Got No Love;0:5:20;\N
1360;Burning Bridges;0:5:0;\N
1361;Disintegrating;0:4:36;\N
1362;Too Dry to Cry;0:4:40;\N
1363;a capella;0:3:10;\N
1364;Intolerant;0:3:3;\N
1365;I Will Never Be A Star;0:3:32;\N
1366;Jan Egeland;0:4:26;\N
1367;Janym;0:3:2;\N
1368;Language Of Love;0:3:49;\N
1369;Massachusetts;0:4:35;\N
1370;Mr. Toot;0:2:52;\N
1371;Russian Government Process;0:1:49;\N
1372;Someone Like Me;0:4:11;\N
1373;Stonehenge;0:3:56;\N
1374;The Cabin;0:4:6;\N
1375;The Fox;0:3:45;\N
1376;Trucker's Hitch;0:3:25;\N
1377;Yoghurt;0:2:55;\N
1378;Влажный блеск наших глаз…;0:2:53;\N
1379;Время колокольчиков;0:3:47;\N
1380;Все от винта;0:4:26;\N
1381;Грибоедовский вальс;0:3:32;\N
1382;Палата №6;0:2:21;\N
1383;Поезд №193;0:2:43;\N
1384;Случай в Сибири;0:3:59;\N
1385;Бардовская;0:2:53;\N
1386;Как молоды мы были;0:5:19;\N
1387;Мы не ждали перемен;0:2:58;\N
1388;Песня без названия;0:3:44;\N
1389;Песня о друге;0:4:28;\N
1390;Только ты верь мне;0:4:44;\N
1391;Хит;0:5:11;\N
1392;Южная прощальная;0:5:19;\N
1393;Вези меня, извозчик;0:5:5;\N
1394;Вы уезжаете...;0:3:34;\N
1395;Город древний;0:3:55;\N
1396;Гостиничная история;0:4:24;\N
1397;Девочка-огонь;0:2:52;\N
1398;Красивоглазая;0:4:2;\N
1399;Куда ведут пути-дорожки;0:3:19;\N
1400;Одна-единственная ночь;0:4:38;\N
1401;Помнишь, девочка;0:3:34;\N
1402;Расстанься с ней;0:4:4;\N
1403;Роза;0:4:6;\N
1404;С красавицей в обнимку;0:2:36;\N
1405;Уличная красотка;0:3:42;\N
1406;Шансоньетка;0:4:29;\N
1407;Я вышел родом из еврейского квартала;0:3:37;\N
1408;Ау;0:4:58;\N
1409;Вальс-бостон;0:3:35;\N
1410;Вещая судьба;0:3:49;\N
1411;Камикадзе;0:2:51;\N
1412;Одинокий волк;0:2:43;\N
1413;Песня еврейского портного;0:2:26;\N
1414;Утиная охота;0:5:11;\N
1415;Черный тюльпан;0:3:52;\N
1416;Четвертиночка;0:2:33;\N
1417;Europe's Skies;0:3:45;\N
1418;Fairytale;0:3:4;\N
1419;Into a Fantasy;0:3:34;\N
1420;Roll With The Wind;0:3:30;\N
1421;Котик;0:3:37;\N
1422;Позади;0:3:38;\N
1423;Я не верю в чудеса;0:3:17;\N
1424;А мы не ангелы, парень;0:5:42;\N
1425;Всё это мы;0:2:22;\N
1426;Как выглядит твоя любовь;0:3:0;\N
1427;Когда я умру;0:2:5;\N
1428;Судьба;0:3:2;\N
1429;Улыбнись;0:3:32;\N
1430;Человек, вызывающий дождь;0:3:24;\N
1431;16 лет;0:3:2;\N
1432;Белый февраль;0:4:54;\N
1433;Будь со мной;0:4:22;\N
1434;Было, но прошло;0:4:6;\N
1435;Время романтиков;0:4:41;\N
1436;Всё для тебя;0:3:17;\N
1437;Дай мне слово;0:3:54;\N
1438;Дарю цветы;0:4:40;\N
1439;Дверь открой;0:3:54;\N
1440;Девушки как звёзды;0:4:3;\N
1441;День и ночь;0:4:0;\N
1442;Долгими ночами;0:4:16;\N
1443;Забытый тобой;0:3:38;\N
1444;За тобой;0:4:2;\N
1445;Звездой моей не станешь ты;0:2:49;\N
1446;Зима-холода;0:3:55;\N
1447;Знаю я;0:3:44;\N
1448;Золотая осень;0:4:10;\N
1449;Игра;0:4:14;\N
1450;Те, кто любит;0:3:29;\N
1451;Как же так;0:3:46;\N
1452;К Алине;0:5:21;\N
1453;Крошка;0:4:26;\N
1454;Лиза;0:4:20;\N
1455;Листопад;0:4:1;\N
1456;Лишь для тебя;0:3:40;\N
1457;Мальчик-бродяга;0:3:12;\N
1458;Мама-Мария;0:3:24;\N
1459;Милая моя далеко;0:4:15;\N
1460;Мой Бог;0:3:4;\N
1461;Мягкие лапки;0:5:4;\N
1462;На работу;0:3:37;\N
1463;Не бесконечна зима;0:4:12;\N
1464;Никогда;0:3:47;\N
1465;Ночь;0:3:42;\N
1466;Облака;0:3:23;\N
1467;Она одна;0:3:18;\N
1468;Он тебя не любит;0:4:19;\N
1469;О тебе мечтаю я;0:3:59;\N
1470;Плачь, любовь;0:3:57;\N
1471;Последняя любовь;0:4:0;\N
1472;Птица;0:4:2;\N
1473;Путин супер DJ;0:3:4;\N
1474;Солнышко;0:3:36;\N
1475;С тобою рядом;0:3:46;\N
1476;Танцы;0:4:3;\N
1477;Ты говорила;0:3:59;\N
1478;Ты дождись меня;0:3:59;\N
1479;Ты уходишь одна;0:3:21;\N
1480;Убегает лето;0:4:22;\N
1481;У меня есть ты;0:4:30;\N
1482;Я всегда с тобой;0:4:5;\N
1483;Я всё знаю;0:4:31;\N
1484;Я знаю, ты знаешь;0:3:52;\N
1485;Я и ты;0:3:42;\N
1486;TOKYЁ;0:1:0;\N
1487;Бом;0:4:9;\N
1488;Бросай табак;0:4:31;\N
1489;Время ток;0:4:11;\N
1490;Лиловый негр;0:2:33;\N
1491;Небеса;0:5:39;\N
1492;Ритм сердца;0:4:45;\N
1493;А над лагерем ночь;0:3:55;\N
